date_code,archive_url,file_name
200709,http://web.archive.org/web/20070916041334/http://www.steampowered.com:80/status/survey.html,20070916041334.txt
200710,http://web.archive.org/web/20071016084315/http://www.steampowered.com:80/status/survey.html,20071016084315.txt
200711,http://web.archive.org/web/20071115210909/http://www.steampowered.com:80/status/survey.html,20071115210909.txt
200712,http://web.archive.org/web/20071216053455/http://www.steampowered.com:80/status/survey.html,20071216053455.txt
200801,http://web.archive.org/web/20080114184800/http://www.steampowered.com:80/status/survey.html,20080114184800.txt
200802,http://web.archive.org/web/20080213214939/http://www.steampowered.com:80/status/survey.html,20080213214939.txt
200803,http://web.archive.org/web/20080318023011/http://www.steampowered.com:80/status/survey.html,20080318023011.txt
200804,http://web.archive.org/web/20080414225204/http://www.steampowered.com:80/status/survey.html,20080414225204.txt
200805,http://web.archive.org/web/20080523153529/http://www.steampowered.com:80/status/survey.html,20080523153529.txt
200806,http://web.archive.org/web/20080617040817/http://www.steampowered.com:80/status/survey.html,20080617040817.txt
200807,http://web.archive.org/web/20080723191903/http://steampowered.com/status/survey.html,20080723191903.txt
200808,,
200809,http://web.archive.org/web/20080915094854/http://www.steampowered.com:80/status/survey.html,20080915094854.txt
200810,http://web.archive.org/web/20081013124310/http://www.steampowered.com:80/status/survey.html,20081013124310.txt
200811,http://web.archive.org/web/20081110163628/http://www.steampowered.com:80/status/survey.html,20081110163628.txt
200812,http://web.archive.org/web/20081217015000/http://www.steampowered.com:80/status/survey.html,20081217015000.txt
200901,,
200902,http://web.archive.org/web/20090216071208/http://store.steampowered.com:80/hwsurvey,20090216071208.txt
200903,http://web.archive.org/web/20090313162750/http://store.steampowered.com:80/hwsurvey,20090313162750.txt
200904,http://web.archive.org/web/20090415225520/http://store.steampowered.com:80/hwsurvey,20090415225520.txt
200905,http://web.archive.org/web/20090523083025/http://store.steampowered.com:80/hwsurvey,20090523083025.txt
200906,http://web.archive.org/web/20090618010306/http://store.steampowered.com:80/hwsurvey,20090618010306.txt
200907,http://web.archive.org/web/20090713085259/http://store.steampowered.com:80/hwsurvey,20090713085259.txt
200908,http://web.archive.org/web/20090817110225/http://store.steampowered.com:80/hwsurvey,20090817110225.txt
200909,http://web.archive.org/web/20090916222210/http://store.steampowered.com:80/hwsurvey,20090916222210.txt
200910,http://web.archive.org/web/20091016113534/http://store.steampowered.com:80/hwsurvey,20091016113534.txt
200911,http://web.archive.org/web/20091124083320/http://store.steampowered.com:80/hwsurvey,20091124083320.txt
200912,http://web.archive.org/web/20091213230857/http://store.steampowered.com:80/hwsurvey,20091213230857.txt
201001,http://web.archive.org/web/20100114144942/http://store.steampowered.com:80/hwsurvey,20100114144942.txt
201002,http://web.archive.org/web/20100217020942/http://store.steampowered.com:80/hwsurvey,20100217020942.txt
201003,http://web.archive.org/web/20100316234224/http://store.steampowered.com:80/hwsurvey/,20100316234224.txt
201004,http://web.archive.org/web/20100416043900/http://store.steampowered.com:80/hwsurvey,20100416043900.txt
201005,http://web.archive.org/web/20100517014340/http://store.steampowered.com:80/hwsurvey,20100517014340.txt
201006,http://web.archive.org/web/20100615143006/http://store.steampowered.com:80/hwsurvey?,20100615143006.txt
201007,http://web.archive.org/web/20100716091038/http://store.steampowered.com:80/hwsurvey?,20100716091038.txt
201008,http://web.archive.org/web/20100813040120/http://store.steampowered.com/hwsurvey/,20100813040120.txt
201009,http://web.archive.org/web/20100919100004/http://store.steampowered.com:80/hwsurvey,20100919100004.txt
201010,,
201011,,
201012,http://web.archive.org/web/20101204151710/http://store.steampowered.com/hwsurvey,20101204151710.txt
201101,,
201102,http://web.archive.org/web/20110210112400/http://store.steampowered.com:80/hwsurvey/,20110210112400.txt
201103,,
201104,http://web.archive.org/web/20110411220717/http://store.steampowered.com:80/hwsurvey/,20110411220717.txt
201105,http://web.archive.org/web/20110516103152/http://store.steampowered.com/hwsurvey,20110516103152.txt
201106,http://web.archive.org/web/20110618065937/http://store.steampowered.com:80/hwsurvey,20110618065937.txt
201107,http://web.archive.org/web/20110716133751/http://store.steampowered.com/hwsurvey/,20110716133751.txt
201108,http://web.archive.org/web/20110816081239/http://store.steampowered.com:80/hwsurvey,20110816081239.txt
201109,http://web.archive.org/web/20110917013139/http://store.steampowered.com/hwsurvey/,20110917013139.txt
201110,http://web.archive.org/web/20111015225440/http://store.steampowered.com/hwsurvey,20111015225440.txt
201111,http://web.archive.org/web/20111118111859/http://store.steampowered.com:80/hwsurvey,20111118111859.txt
201112,http://web.archive.org/web/20111218101417/http://store.steampowered.com:80/hwsurvey,20111218101417.txt
201201,http://web.archive.org/web/20120115071922/http://store.steampowered.com:80/hwsurvey,20120115071922.txt
201202,http://web.archive.org/web/20120217130737/http://store.steampowered.com:80/hwsurvey,20120217130737.txt
201203,http://web.archive.org/web/20120315003846/http://store.steampowered.com:80/hwsurvey,20120315003846.txt
201204,http://web.archive.org/web/20120415175027/http://store.steampowered.com:80/hwsurvey,20120415175027.txt
201205,http://web.archive.org/web/20120515215859/http://store.steampowered.com/hwsurvey,20120515215859.txt
201206,http://web.archive.org/web/20120613235542/http://store.steampowered.com:80/hwsurvey,20120613235542.txt
201207,http://web.archive.org/web/20120719151954/http://store.steampowered.com:80/hwsurvey,20120719151954.txt
201208,http://web.archive.org/web/20120818014351/http://store.steampowered.com:80/hwsurvey,20120818014351.txt
201209,http://web.archive.org/web/20120915111233/http://store.steampowered.com:80/hwsurvey,20120915111233.txt
201210,http://web.archive.org/web/20121014132216/http://store.steampowered.com/hwsurvey,20121014132216.txt
201211,http://web.archive.org/web/20121113002950/http://store.steampowered.com:80/hwsurvey,20121113002950.txt
201212,http://web.archive.org/web/20121218044250/http://store.steampowered.com:80/hwsurvey,20121218044250.txt
201301,http://web.archive.org/web/20130116034331/http://store.steampowered.com/hwsurvey,20130116034331.txt
201302,http://web.archive.org/web/20130216090814/http://store.steampowered.com:80/hwsurvey,20130216090814.txt
201303,http://web.archive.org/web/20130313180249/http://store.steampowered.com:80/hwsurvey,20130313180249.txt
201304,http://web.archive.org/web/20130415081039/http://store.steampowered.com:80/hwsurvey,20130415081039.txt
201305,http://web.archive.org/web/20130513074718/http://store.steampowered.com:80/hwsurvey,20130513074718.txt
201306,http://web.archive.org/web/20130617201045/http://store.steampowered.com/hwsurvey,20130617201045.txt
201307,http://web.archive.org/web/20130717235735/http://store.steampowered.com:80/hwsurvey,20130717235735.txt
201308,http://web.archive.org/web/20130816154229/http://store.steampowered.com:80/hwsurvey,20130816154229.txt
201309,http://web.archive.org/web/20130915080726/http://store.steampowered.com:80/hwsurvey,20130915080726.txt
201310,http://web.archive.org/web/20131016215809/http://store.steampowered.com:80/hwsurvey,20131016215809.txt
201311,http://web.archive.org/web/20131116042456/http://store.steampowered.com/hwsurvey,20131116042456.txt
201312,http://web.archive.org/web/20131213223405/http://store.steampowered.com:80/hwsurvey/,20131213223405.txt
201401,http://web.archive.org/web/20140115225214/http://store.steampowered.com/hwsurvey,20140115225214.txt
201402,http://web.archive.org/web/20140215063136/http://store.steampowered.com:80/hwsurvey?,20140215063136.txt
201403,http://web.archive.org/web/20140316213600/http://store.steampowered.com:80/hwsurvey?,20140316213600.txt
201404,http://web.archive.org/web/20140414182737/http://store.steampowered.com:80/hwsurvey/,20140414182737.txt
201405,http://web.archive.org/web/20140519110555/http://store.steampowered.com:80/hwsurvey,20140519110555.txt
201406,http://web.archive.org/web/20140614205804/http://store.steampowered.com:80/hwsurvey/,20140614205804.txt
201407,http://web.archive.org/web/20140716213013/http://store.steampowered.com:80/hwsurvey,20140716213013.txt
201408,http://web.archive.org/web/20140813145451/http://store.steampowered.com:80/hwsurvey,20140813145451.txt
201409,http://web.archive.org/web/20140916083553/http://store.steampowered.com/hwsurvey,20140916083553.txt
201410,http://web.archive.org/web/20141014203446/http://store.steampowered.com:80/hwsurvey,20141014203446.txt
201411,http://web.archive.org/web/20141115114206/http://store.steampowered.com/hwsurvey,20141115114206.txt
201412,http://web.archive.org/web/20141216000129/http://store.steampowered.com:80/hwsurvey?,20141216000129.txt
201501,http://web.archive.org/web/20150119034359/http://store.steampowered.com/hwsurvey,20150119034359.txt
201502,http://web.archive.org/web/20150216021632/http://store.steampowered.com:80/hwsurvey,20150216021632.txt
201503,http://web.archive.org/web/20150315035202/http://store.steampowered.com:80/hwsurvey,20150315035202.txt
201504,http://web.archive.org/web/20150416102701/http://store.steampowered.com/hwsurvey,20150416102701.txt
201505,http://web.archive.org/web/20150516075659/http://store.steampowered.com:80/hwsurvey,20150516075659.txt
201506,http://web.archive.org/web/20150617194808/http://store.steampowered.com:80/hwsurvey,20150617194808.txt
201507,http://web.archive.org/web/20150715133611/http://store.steampowered.com/hwsurvey,20150715133611.txt
201508,http://web.archive.org/web/20150816050952/http://store.steampowered.com:80/hwsurvey,20150816050952.txt
201509,http://web.archive.org/web/20150917073550/http://store.steampowered.com:80/hwsurvey,20150917073550.txt
201510,http://web.archive.org/web/20151015212649/http://store.steampowered.com/hwsurvey/,20151015212649.txt
201511,http://web.archive.org/web/20151117004157/http://store.steampowered.com:80/hwsurvey/?,20151117004157.txt
201512,http://web.archive.org/web/20151215132809/http://store.steampowered.com:80/hwsurvey,20151215132809.txt
201601,http://web.archive.org/web/20160116054449/http://store.steampowered.com:80/hwsurvey/?,20160116054449.txt
201602,http://web.archive.org/web/20160217195940/http://store.steampowered.com:80/hwsurvey,20160217195940.txt
201603,http://web.archive.org/web/20160316162627/http://store.steampowered.com/hwsurvey/,20160316162627.txt
201604,http://web.archive.org/web/20160416163449/http://store.steampowered.com:80/hwsurvey,20160416163449.txt
201605,http://web.archive.org/web/20160514170645/http://store.steampowered.com:80/hwsurvey,20160514170645.txt
201606,http://web.archive.org/web/20160617011647/http://store.steampowered.com:80/hwsurvey,20160617011647.txt
201607,http://web.archive.org/web/20160716020911/http://store.steampowered.com:80/hwsurvey,20160716020911.txt
201608,http://web.archive.org/web/20160816114046/http://store.steampowered.com:80/hwsurvey,20160816114046.txt
201609,http://web.archive.org/web/20160915183853/http://store.steampowered.com/hwsurvey,20160915183853.txt
201610,http://web.archive.org/web/20161015103245/http://store.steampowered.com:80/hwsurvey,20161015103245.txt
201611,http://web.archive.org/web/20161118022908/http://store.steampowered.com/hwsurvey/,20161118022908.txt
201612,http://web.archive.org/web/20161215203208/http://store.steampowered.com/hwsurvey/,20161215203208.txt
201701,http://web.archive.org/web/20170115072202/http://store.steampowered.com/hwsurvey/,20170115072202.txt
201702,http://web.archive.org/web/20170212045448/http://store.steampowered.com/hwsurvey,20170212045448.txt
201703,http://web.archive.org/web/20170318015834/http://store.steampowered.com/hwsurvey,20170318015834.txt
201704,http://web.archive.org/web/20170410132331/http://store.steampowered.com/hwsurvey/,20170410132331.txt
201705,http://web.archive.org/web/20170516182956/http://store.steampowered.com/hwsurvey,20170516182956.txt
201706,http://web.archive.org/web/20170616122048/http://store.steampowered.com:80/hwsurvey,20170616122048.txt
201707,http://web.archive.org/web/20170715162438/http://store.steampowered.com:80/hwsurvey,20170715162438.txt
201708,http://web.archive.org/web/20170816055709/http://store.steampowered.com:80/hwsurvey/?,20170816055709.txt
201709,http://web.archive.org/web/20170916142104/http://store.steampowered.com:80/hwsurvey/?,20170916142104.txt
201710,http://web.archive.org/web/20171018025114/http://store.steampowered.com:80/hwsurvey/?,20171018025114.txt
201711,http://web.archive.org/web/20171115145946/http://store.steampowered.com:80/hwsurvey,20171115145946.txt
201712,http://web.archive.org/web/20171216061028/http://store.steampowered.com:80/hwsurvey,20171216061028.txt
201801,http://web.archive.org/web/20180116104935/http://store.steampowered.com/hwsurvey,20180116104935.txt
201802,http://web.archive.org/web/20180215214716/http://store.steampowered.com/hwsurvey,20180215214716.txt
201803,http://web.archive.org/web/20180316000456/http://store.steampowered.com/hwsurvey/,20180316000456.txt
201804,http://web.archive.org/web/20180416093038/http://store.steampowered.com:80/hwsurvey?,20180416093038.txt
201805,http://web.archive.org/web/20180515180128/https://store.steampowered.com/hwsurvey/,20180515180128.txt
201806,http://web.archive.org/web/20180615144115/https://store.steampowered.com/hwsurvey,20180615144115.txt
201807,http://web.archive.org/web/20180715051938/https://store.steampowered.com/hwsurvey,20180715051938.txt
201808,http://web.archive.org/web/20180816060607/https://store.steampowered.com/hwsurvey,20180816060607.txt
201809,http://web.archive.org/web/20180916080452/https://store.steampowered.com/hwsurvey/,20180916080452.txt
201810,http://web.archive.org/web/20181015192851/https://store.steampowered.com/hwsurvey/,20181015192851.txt
201811,http://web.archive.org/web/20181115233313/https://store.steampowered.com/hwsurvey/,20181115233313.txt
201812,http://web.archive.org/web/20181215143006/https://store.steampowered.com/hwsurvey/,20181215143006.txt
201901,http://web.archive.org/web/20190116054745/https://store.steampowered.com/hwsurvey,20190116054745.txt
201902,http://web.archive.org/web/20190215143006/https://store.steampowered.com/hwsurvey/,20190215143006.txt
201903,http://web.archive.org/web/20190316145528/https://store.steampowered.com/hwsurvey/,20190316145528.txt
201904,http://web.archive.org/web/20190416053735/https://store.steampowered.com/hwsurvey/,20190416053735.txt
201905,http://web.archive.org/web/20190517204928/https://store.steampowered.com/hwsurvey,20190517204928.txt
201906,http://web.archive.org/web/20190616025042/https://store.steampowered.com/hwsurvey/,20190616025042.txt
201907,http://web.archive.org/web/20190717014339/https://store.steampowered.com/hwsurvey,20190717014339.txt
201908,http://web.archive.org/web/20190817203622/https://store.steampowered.com/hwsurvey/,20190817203622.txt
201909,http://web.archive.org/web/20190915032933/https://store.steampowered.com/hwsurvey,20190915032933.txt
201910,http://web.archive.org/web/20191012130418/https://store.steampowered.com/hwsurvey/,20191012130418.txt
201911,http://web.archive.org/web/20191115221213/https://store.steampowered.com/hwsurvey/,20191115221213.txt
201912,http://web.archive.org/web/20191213133058/https://store.steampowered.com/hwsurvey/,20191213133058.txt
202001,http://web.archive.org/web/20200118060730/https://store.steampowered.com/hwsurvey/,20200118060730.txt
202002,http://web.archive.org/web/20200216182652/https://store.steampowered.com/hwsurvey/,20200216182652.txt
202003,http://web.archive.org/web/20200315233315/https://store.steampowered.com/hwsurvey,20200315233315.txt
202004,http://web.archive.org/web/20200418043131/https://store.steampowered.com/hwsurvey,20200418043131.txt
202005,http://web.archive.org/web/20200514190707/https://store.steampowered.com/hwsurvey/,20200514190707.txt
202006,http://web.archive.org/web/20200615051418/https://store.steampowered.com/hwsurvey/,20200615051418.txt
202007,http://web.archive.org/web/20200715182233/https://store.steampowered.com/hwsurvey/,20200715182233.txt
202008,http://web.archive.org/web/20200816064612/https://store.steampowered.com/hwsurvey/,20200816064612.txt
202009,http://web.archive.org/web/20200914184435/https://store.steampowered.com/hwsurvey,20200914184435.txt
202010,http://web.archive.org/web/20201012224521/https://store.steampowered.com/hwsurvey/,20201012224521.txt
202011,http://web.archive.org/web/20201114174557/https://store.steampowered.com/hwsurvey,20201114174557.txt
202012,http://web.archive.org/web/20201215055625/https://store.steampowered.com/hwsurvey,20201215055625.txt
202101,http://web.archive.org/web/20210116062810/https://store.steampowered.com/hwsurvey,20210116062810.txt
202102,http://web.archive.org/web/20210216050955/https://store.steampowered.com/hwsurvey,20210216050955.txt
202103,http://web.archive.org/web/20210315002213/https://store.steampowered.com/hwsurvey,20210315002213.txt
202104,http://web.archive.org/web/20210415102103/https://store.steampowered.com/hwsurvey,20210415102103.txt
202105,http://web.archive.org/web/20210516165500/https://store.steampowered.com/hwsurvey?,20210516165500.txt
202106,http://web.archive.org/web/20210614191717/https://store.steampowered.com/hwsurvey,20210614191717.txt
202107,http://web.archive.org/web/20210715215603/https://store.steampowered.com/hwsurvey/,20210715215603.txt
202108,http://web.archive.org/web/20210814044936/https://store.steampowered.com/hwsurvey,20210814044936.txt
202109,http://web.archive.org/web/20210916004607/https://store.steampowered.com/hwsurvey/,20210916004607.txt
202110,http://web.archive.org/web/20211015145459/https://store.steampowered.com/hwsurvey,20211015145459.txt
202111,http://web.archive.org/web/20211116020028/https://store.steampowered.com/hwsurvey/,20211116020028.txt
202112,http://web.archive.org/web/20211216140231/https://store.steampowered.com/hwsurvey,20211216140231.txt
